date,variable,strat,type,bottom,top,lower,upper,median,mean,sd,county
2020-03-31,R,NA,Estimate,0.252522407655727,1.0666092347968,0.503540701667535,0.858438960290973,0.643721503976674,0.669016382755647,0.26604287781835,Ashland
2020-04-01,R,NA,Estimate,0.254302940660025,1.04027244580657,0.497415091475631,0.841027215585445,0.646129075979311,0.66496317014229,0.254001783941361,Ashland
2020-04-02,R,NA,Estimate,0.250583327515008,1.00783186788269,0.49325114804345,0.820748382421346,0.649285319595033,0.661209079675117,0.243002097504274,Ashland
2020-04-03,R,NA,Estimate,0.24356675852222,0.977308383502109,0.506827499118929,0.821648700985914,0.641465323239438,0.657815996184582,0.233155213259548,Ashland
2020-04-04,R,NA,Estimate,0.244156809764119,0.972465179898935,0.541561106639802,0.840667511276464,0.638171824774008,0.654844785334096,0.22452547860986,Ashland
2020-04-05,R,NA,Estimate,0.30635575006945,1.01820105710773,0.54962420740865,0.833656624488233,0.643033261050664,0.65235402550631,0.217131790610582,Ashland
2020-04-06,R,NA,Estimate,0.280879279566467,0.973312923693572,0.53048693486882,0.803089328603001,0.642719495373444,0.650400466399124,0.210957195462516,Ashland
2020-04-07,R,NA,Estimate,0.308047700498783,0.984185906362424,0.498411604769978,0.766643687394409,0.641752139005532,0.649040444231906,0.205958408572282,Ashland
2020-04-08,R,NA,Estimate,0.303576996653404,0.969468805258889,0.516149641325576,0.774455173354733,0.645345094134241,0.648331432639829,0.202068789577883,Ashland
2020-04-09,R,NA,Estimate,0.318123676707514,0.972718578553828,0.526569035190017,0.780880076900077,0.646132836776289,0.648333112335865,0.199193305019989,Ashland
2020-04-10,R,NA,Estimate,0.303060282592457,0.944819082529326,0.531201848785695,0.783738129387314,0.650708189724647,0.649107664526892,0.197201356941323,Ashland
2020-04-11,R,NA,Estimate,0.32410589757999,0.949981711969669,0.511874183154017,0.763086697703667,0.656435023589979,0.650719266302175,0.195928862327237,Ashland
2020-04-12,R,NA,Estimate,0.332880061353656,0.945408598269255,0.525160025471261,0.775620092661239,0.659738962597971,0.653232871886367,0.195198870181755,Ashland
2020-04-13,R,NA,Estimate,0.359242588085783,0.974756598174588,0.535560292019475,0.78476844642334,0.664030160249135,0.656712302495794,0.194858750653995,Ashland
2020-04-14,R,NA,Estimate,0.348121869485329,0.962064944207206,0.578280918723145,0.824522083173907,0.665884755227605,0.661217565088721,0.19481835200559,Ashland
2020-04-15,R,NA,Estimate,0.365608210130952,0.982722063620845,0.582482063938605,0.828512164881179,0.671084394748394,0.666801337974737,0.195068432529601,Ashland
2020-04-16,R,NA,Estimate,0.347466969275505,0.980025294837717,0.575899699705993,0.823117477808923,0.67803966991823,0.67350476856541,0.195667468706591,Ashland
2020-04-17,R,NA,Estimate,0.356264014072756,0.987901989871937,0.604882265527976,0.85767996443026,0.683833197254323,0.681353040838405,0.19670212556283,Ashland
2020-04-18,R,NA,Estimate,0.379906615303296,1.0153838935452,0.575330133020903,0.828505975860502,0.691371365752918,0.690351407247188,0.19824050993709,Ashland
2020-04-19,R,NA,Estimate,0.372238804900359,1.017521863251,0.577269044060847,0.834919416451243,0.701343510056173,0.700482394508546,0.200299277243471,Ashland
2020-04-20,R,NA,Estimate,0.371602978086905,1.02858568902532,0.598323740763506,0.854587342458112,0.711110781753562,0.711704661385001,0.202836224397209,Ashland
2020-04-21,R,NA,Estimate,0.406989551287877,1.07265498571205,0.609493683184912,0.86919255379622,0.719628562321987,0.72395360595951,0.205766697959378,Ashland
2020-04-22,R,NA,Estimate,0.396891682422832,1.06445804257259,0.593576678870384,0.859738754751329,0.731933939171627,0.737143439814602,0.208992685526138,Ashland
2020-04-23,R,NA,Estimate,0.395215547164653,1.06737451494685,0.598887474802807,0.868671280080588,0.751119438497136,0.751170202446552,0.212430875868574,Ashland
2020-04-24,R,NA,Estimate,0.380402069662966,1.05919224713555,0.614956346450774,0.894390037851246,0.766302510679026,0.7659151629772,0.216029031623421,Ashland
2020-04-25,R,NA,Estimate,0.422742112887091,1.11518792718724,0.642035066956801,0.927698005696288,0.779820447952704,0.78124825531403,0.219766067144629,Ashland
2020-04-26,R,NA,Estimate,0.408719222008258,1.12800352059254,0.63877815742142,0.924721771390063,0.799150027217617,0.797031540958907,0.223637896436096,Ashland
2020-04-27,R,NA,Estimate,0.424032162910524,1.16288678340048,0.687906647518774,0.967848761506539,0.810199330066054,0.813123043387239,0.227636581128292,Ashland
2020-04-28,R,NA,Estimate,0.397053358011008,1.16097344829554,0.680291695593267,0.959805735984719,0.821599071008742,0.829381477107731,0.231733266638556,Ashland
2020-04-29,R,NA,Estimate,0.478948365319023,1.248034353862,0.686304086641826,0.965931186018692,0.830640470965113,0.845672273452247,0.235874952001675,Ashland
2020-04-30,R,NA,Estimate,0.487205619986817,1.24921808660495,0.665592127941182,0.950951001816318,0.84921739733983,0.8618748600016,0.240000554431506,Ashland
2020-05-01,R,NA,Estimate,0.468892910464859,1.23145836823091,0.681297646781812,0.967197763614354,0.864847487626579,0.877890499177974,0.244073022850977,Ashland
2020-05-02,R,NA,Estimate,0.520326018312883,1.3082725723023,0.682739368366849,0.976444955395867,0.878231986616994,0.893649379874133,0.248113976694452,Ashland
2020-05-03,R,NA,Estimate,0.532292969925811,1.33901609103395,0.732406246170209,1.02816870542279,0.888891694741908,0.909115375387173,0.252221372411113,Ashland
2020-05-04,R,NA,Estimate,0.508454354047405,1.32522087434748,0.781357688496963,1.08504136524816,0.900036809529473,0.924287125771072,0.256555301953586,Ashland
2020-05-05,R,NA,Estimate,0.507626802328143,1.32988797041004,0.752436337246886,1.05913921233117,0.912743917626276,0.939194838773313,0.26129277392369,Ashland
2020-05-06,R,NA,Estimate,0.532731484421341,1.36492936205102,0.75466481206664,1.06465016952095,0.927155638197851,0.953893153555517,0.266570168335441,Ashland
2020-05-07,R,NA,Estimate,0.52945225205627,1.38200937171034,0.771681722768823,1.0881979220863,0.937465738001851,0.96845120562259,0.272438242599806,Ashland
2020-05-08,R,NA,Estimate,0.579512818545328,1.44140493745068,0.738713952921065,1.0654212386804,0.947478267362744,0.982941430490577,0.278843668033091,Ashland
2020-05-09,R,NA,Estimate,0.565853648024164,1.44278761994604,0.77469411214291,1.10503779666137,0.963399789386758,0.997428653458712,0.285633657856343,Ashland
2020-05-10,R,NA,Estimate,0.549099194437021,1.45973474280989,0.759879084664079,1.08766283742073,0.976031926855905,1.0119607928028,0.292572652483883,Ashland
2020-05-11,R,NA,Estimate,0.535946935956632,1.44599158339721,0.762346455521967,1.09959922970173,0.990355614748619,1.02656217172379,0.29936603924576,Ashland
2020-05-12,R,NA,Estimate,0.5458870517352,1.46934045826345,0.79717445084526,1.12813200994981,1.00683944463682,1.04122997730327,0.305693743197291,Ashland
