date,variable,strat,type,bottom,top,lower,upper,median,mean,sd,county
2020-05-14,R,NA,Estimate,1.04421860373669,1.298952738804,1.14106699857314,1.21486909308187,1.17893961572052,1.18284970978976,0.0886340964601673,Waushara
2020-05-15,R,NA,Estimate,1.04148946135063,1.29658151497981,1.13558067857046,1.20970966576113,1.17830396896452,1.18148429299173,0.0875628246189924,Waushara
2020-05-16,R,NA,Estimate,1.03257471684231,1.28669994221063,1.13970908222055,1.21327434019723,1.1770038405371,1.18021643586574,0.086045280551621,Waushara
2020-05-17,R,NA,Estimate,1.02980313106035,1.28066528616485,1.13654960270206,1.21157672341947,1.17612492669218,1.17904253312656,0.0842101633638303,Waushara
2020-05-18,R,NA,Estimate,1.04277407766685,1.29175191638722,1.13419655094147,1.21183415287594,1.17682440460676,1.17795321851558,0.0822275043375155,Waushara
2020-05-19,R,NA,Estimate,1.05346235196616,1.30671685638535,1.14544536258258,1.22354449957088,1.17594173883972,1.17693330043244,0.0802904517851619,Waushara
2020-05-20,R,NA,Estimate,1.03930215960552,1.29322807565947,1.13127869228998,1.21037851596004,1.17569676095953,1.1759618936248,0.0785881169303443,Waushara
2020-05-21,R,NA,Estimate,1.0350195728628,1.28398740754868,1.14090268834704,1.22183602758288,1.17552091186939,1.17501294392848,0.0772719947318972,Waushara
2020-05-22,R,NA,Estimate,1.05521718077392,1.2929986769967,1.13165777629901,1.21120883972414,1.17329149341749,1.17405633894172,0.0764236396079818,Waushara
2020-05-23,R,NA,Estimate,1.05096530435731,1.28835769140543,1.13564029078577,1.2131277230381,1.17188236699979,1.1730597368774,0.0760353640574404,Waushara
2020-05-24,R,NA,Estimate,1.05499951301682,1.29406749292029,1.14203047002445,1.215009995932,1.17119221844933,1.17199112374596,0.0760141309793722,Waushara
2020-05-25,R,NA,Estimate,1.04868041536455,1.286709831541,1.14577244511475,1.21847364349575,1.17119498510126,1.17082193751091,0.0762101557812069,Waushara
2020-05-26,R,NA,Estimate,1.04846599941098,1.28653915194507,1.13654301769681,1.21041265976733,1.16965827259203,1.16953041141413,0.0764610339190593,Waushara
2020-05-27,R,NA,Estimate,1.03989859936212,1.28478181701409,1.13396989764993,1.2091541439412,1.16811463159659,1.16810464098972,0.0766364897754255,Waushara
2020-05-28,R,NA,Estimate,1.03453052129508,1.2824972991048,1.14397696908516,1.21920650283542,1.16693206933807,1.1665448279624,0.0766703064826816,Waushara
2020-05-29,R,NA,Estimate,1.03642595853407,1.29021132649955,1.14025087034069,1.21413442063337,1.16567449743525,1.16486423686022,0.0765716492483107,Waushara
2020-05-30,R,NA,Estimate,1.01812640856714,1.27063765362874,1.13434321793099,1.2078206826753,1.16520256673034,1.16308861295752,0.076414310344355,Waushara
2020-05-31,R,NA,Estimate,1.01696259959768,1.27045067814185,1.12556068714401,1.20011919010111,1.16429980564062,1.16125410198073,0.0763080056267956,Waushara
2020-06-01,R,NA,Estimate,1.02021895930102,1.27189000583845,1.12727089980463,1.19970619342252,1.16238874080081,1.1594040003389,0.0763605306597513,Waushara
2020-06-02,R,NA,Estimate,1.02506436615057,1.276392597055,1.12358309549194,1.19738966100059,1.16137202117664,1.15758486724433,0.076642442516439,Waushara
2020-06-03,R,NA,Estimate,1.03024810308685,1.28533542788526,1.12486660185227,1.19725235429779,1.16067362207817,1.15584259665542,0.0771651396927823,Waushara
2020-06-04,R,NA,Estimate,1.02237108967656,1.27629216254905,1.12784836427439,1.19996544509735,1.1591550781884,1.15421897503299,0.0778779281877668,Waushara
2020-06-05,R,NA,Estimate,1.01218546981796,1.26257937735202,1.12120537971712,1.19429400848289,1.15713112362837,1.15274908004461,0.0786821040957453,Waushara
2020-06-06,R,NA,Estimate,1.0292468445019,1.27658324127359,1.11853277389772,1.19084071209882,1.15603166731539,1.15145966596802,0.0794545182665956,Waushara
