date,variable,strat,type,bottom,top,lower,upper,median,mean,sd,county
2020-09-22,R,NA,Estimate,0.828304983330841,1.06422186924559,0.899692178753993,0.994072558299045,0.951402573897133,0.951181880374853,0.0733363478629552,Portage
2020-09-23,R,NA,Estimate,0.822781368893109,1.0669910028025,0.904942466930672,0.99740023014939,0.952102056043893,0.95012321782232,0.0748931777749537,Portage
2020-09-24,R,NA,Estimate,0.82573111137331,1.07132695485181,0.914612286790186,1.00726176184486,0.954354216151611,0.950945183738572,0.0761574860461445,Portage
2020-09-25,R,NA,Estimate,0.831466954182203,1.08090848012666,0.91741948770666,1.01150290932127,0.956453329911649,0.953702730354719,0.0770241251267211,Portage
2020-09-26,R,NA,Estimate,0.823326317688583,1.07521335831251,0.916750859226568,1.0105150098647,0.961492720514998,0.958441681514102,0.077451094146703,Portage
2020-09-27,R,NA,Estimate,0.841868422741803,1.09883050340623,0.933689028386182,1.02929314372876,0.96573791273469,0.965193974519336,0.0774762400300936,Portage
2020-09-28,R,NA,Estimate,0.847315953225574,1.101804842766,0.935349421813932,1.03314117952056,0.973165440970426,0.973972311637347,0.0772364613984825,Portage
2020-09-29,R,NA,Estimate,0.858105499234042,1.11397648510209,0.937329490479589,1.03503107378927,0.985971788922745,0.984764424208754,0.0769895963884181,Portage
2020-09-30,R,NA,Estimate,0.863290380703001,1.11687328112419,0.947394847501352,1.04560762655597,0.995108525645603,0.997527248573841,0.0771350483959772,Portage
2020-10-01,R,NA,Estimate,0.886803355207136,1.14279657609387,0.963534109973277,1.06337483394638,1.00989750351117,1.01218140836874,0.078220000992437,Portage
2020-10-02,R,NA,Estimate,0.895408396204903,1.15673198560732,0.972819882099001,1.07664402623875,1.02635544899552,1.02860647741359,0.0809069456177966,Portage
2020-10-03,R,NA,Estimate based on partial data,0.917068501043521,1.19745661400439,0.993426588476291,1.10534640477888,1.04871765897668,1.04663754963524,0.0858816624890186,Portage
2020-10-04,R,NA,Estimate based on partial data,0.920180597798903,1.22745013697549,1.02370079443057,1.14734176092206,1.06758940249124,1.06606365793539,0.0937187214193585,Portage
2020-10-05,R,NA,Estimate based on partial data,0.924436068597068,1.27298478249057,1.00830651963761,1.14461418067658,1.08833129476255,1.08662855276058,0.104771917263467,Portage
2020-10-06,R,NA,Estimate based on partial data,0.915425215770968,1.30905135928039,1.03188024063967,1.18559194040713,1.10556154795829,1.10803426106104,0.119151060369743,Portage
2020-10-07,R,NA,Estimate based on partial data,0.923870946641899,1.37291120907618,1.02042789280489,1.19239640990247,1.12436292173492,1.12994768533931,0.136777433647044,Portage
2020-10-08,R,NA,Estimate based on partial data,0.928844885042926,1.43519633309271,1.01810725400914,1.21236393848577,1.13911112904487,1.15201026643374,0.157463084035376,Portage
2020-10-09,R,NA,Estimate based on partial data,0.900780168194619,1.47844929399407,1.02564047450543,1.24499101919225,1.15475168890695,1.17385043528161,0.180972932815707,Portage
2020-10-10,R,NA,Estimate based on partial data,0.90373156398052,1.5694424416097,1.00613213134143,1.25168131842755,1.16958761020556,1.19509825299831,0.207060682144945,Portage
2020-10-11,R,NA,Estimate based on partial data,0.847015293864506,1.590594173657,0.991343586570128,1.26743388670992,1.18455224733266,1.21540133942133,0.235484981212957,Portage
2020-10-12,R,NA,Estimate based on partial data,0.852092720829838,1.68757995344799,0.985475970503008,1.29220675438465,1.19267286137983,1.23444097983637,0.266013054785949,Portage
2020-10-13,R,NA,Estimate based on partial data,0.820569021728023,1.72209713945028,0.931619830520437,1.26763989109357,1.20084470490042,1.25194722996581,0.298416077589979,Portage
2020-10-14,R,NA,Estimate based on partial data,0.785913055975551,1.76441686560652,0.918887163592608,1.28221038570606,1.20610023791666,1.26771193357209,0.332459485242016,Portage
2020-10-15,R,NA,Estimate based on partial data,0.733922833467664,1.80208184097034,0.889553595626308,1.28472220189498,1.20844951377558,1.28159880575516,0.367892592043988,Portage
2020-10-16,R,NA,Estimate based on partial data,0.721963646543344,1.84050695687711,0.963843201121613,1.38083598184651,1.21495849368416,1.29355005488758,0.404443577860759,Portage
2020-10-17,R,NA,Forecast,0.676893306757225,1.89051122376088,0.90894874899094,1.35024867821687,1.21341341922591,1.30358932665867,0.441825903306466,Portage
2020-10-18,R,NA,Forecast,0.664501265901287,1.95360940315403,0.879115738843125,1.34146766582289,1.2131979067768,1.31182097132738,0.479759225396885,Portage
2020-10-19,R,NA,Forecast,0.610593973418763,1.96593259817144,0.813871707989155,1.29502942260879,1.20664791972071,1.31842572261306,0.518002491880535,Portage
2020-10-20,R,NA,Forecast,0.632572360020415,2.03507170906418,0.827125446356436,1.32124654938884,1.20794096137412,1.32365286520624,0.556391376858026,Portage
2020-10-21,R,NA,Forecast,0.59435080622574,2.0582995658676,0.81189360519439,1.31440072072787,1.20983749502898,1.32780894594855,0.594869232964487,Portage
2020-10-22,R,NA,Forecast,0.525497260534502,2.03912389829118,0.800696725655912,1.31956165402128,1.20694472438359,1.33124315036966,0.633501694861192,Portage
2020-10-23,R,NA,Forecast,0.517687186715477,2.0770050051674,0.839328462405068,1.37348261829091,1.19328788396047,1.33432967641424,0.672469434096423,Portage
2020-04-11,R,NA,Estimate,0.362057884372004,1.78255685551032,0.609180941510999,1.15861122949764,1.00798960210646,1.06695347129659,0.448353853437062,Price
2020-04-12,R,NA,Estimate,0.405204169284273,1.72432359616827,0.720538918574497,1.25277613269397,1.01929942479572,1.05488313668709,0.416268562575239,Price
2020-04-13,R,NA,Estimate,0.457699790729431,1.68277845505917,0.665891553950156,1.17025710310404,1.01358078123437,1.04479364477289,0.388293329388584,Price
2020-04-14,R,NA,Estimate,0.455612429880687,1.61255190726612,0.703747151942422,1.19019402958083,1.01349412920746,1.03674397385379,0.364174466634857,Price
2020-04-15,R,NA,Estimate,0.4431033824278,1.53613675038337,0.766046747125095,1.23254628301041,1.01361870246823,1.03075497267147,0.343664633336838,Price
2020-04-16,R,NA,Estimate,0.451677346900515,1.51567603781484,0.807073364577892,1.25214548729561,1.01556929457467,1.02680995277237,0.326565703478712,Price
2020-04-17,R,NA,Estimate,0.475754241750444,1.50275137971837,0.869816678768616,1.28605921950356,1.01450502243756,1.02485324868048,0.312742234630555,Price
2020-04-18,R,NA,Estimate,0.512536098281984,1.49568603281239,0.921513230185229,1.33490647295303,1.02063813839019,1.02478650586995,0.302090595042899,Price
2020-04-19,R,NA,Estimate,0.549026683095185,1.51496958704657,0.849596716366275,1.24831658523881,1.02809954590064,1.02646386567903,0.294470199966496,Price
2020-04-20,R,NA,Estimate,0.585548169641694,1.52267386580906,0.880284242522435,1.26139297599553,1.03914260271358,1.02968818309665,0.289625352984787,Price
2020-04-21,R,NA,Estimate,0.567204226654017,1.4858329422324,0.901066757543086,1.26962133947419,1.04500865863283,1.0342106127618,0.287136660414415,Price
2020-04-22,R,NA,Estimate,0.566236659908125,1.47320249331737,0.862411812032805,1.23241441693092,1.04784278198886,1.03973527233505,0.286431578914852,Price
2020-04-23,R,NA,Estimate,0.591267574334448,1.49403465785814,0.880651010246997,1.24796049970789,1.05270638245228,1.04592944398366,0.286858179351774,Price
2020-04-24,R,NA,Estimate,0.584631559001906,1.49288809544884,0.828940000828879,1.19264279038912,1.04992487962081,1.05243829632964,0.287799711209629,Price
2020-04-25,R,NA,Estimate,0.577294758283608,1.5035862663687,0.882127042249695,1.24516812995356,1.05968680536585,1.05890187304434,0.288793352459027,Price
2020-04-26,R,NA,Estimate,0.566231127635975,1.50838688438929,0.878720887493102,1.23771917268056,1.06558091295313,1.06497152290527,0.289616425826651,Price
2020-04-27,R,NA,Estimate,0.619648853896977,1.5630784053624,0.904935063305686,1.25664301698284,1.06918285459881,1.07032327334489,0.290312383303585,Price
2020-04-28,R,NA,Estimate,0.581544431361231,1.54019703098655,0.893475509475312,1.24503658774098,1.06433349809326,1.07466680383233,0.291144530752124,Price
2020-04-29,R,NA,Estimate,0.585007807850786,1.5358860010774,0.910441519538861,1.26583730908556,1.06448909992391,1.07775025092062,0.292487802325138,Price
2020-04-30,R,NA,Estimate,0.59057484412483,1.54434689300152,0.887751271455389,1.24651829020023,1.07015562493133,1.07936245543796,0.294692810306685,Price
2020-05-01,R,NA,Estimate,0.618767691463045,1.58023556256858,0.891106215365525,1.26569915186938,1.07039216605615,1.07933487841727,0.297968922641586,Price
2020-05-02,R,NA,Estimate,0.627237639170956,1.59877578850596,0.869911698649724,1.24802968946561,1.0598442624472,1.07754503167521,0.302323161055736,Price
2020-05-03,R,NA,Estimate,0.638647910115672,1.64559193363121,0.913826322655768,1.30428659954263,1.05889630054325,1.07392210356211,0.30756369691802,Price
2020-05-04,R,NA,Estimate,0.616470517777283,1.64512946673087,0.87446579346098,1.26094481326038,1.05136361846504,1.06845403968977,0.313349680250946,Price
2020-05-05,R,NA,Estimate,0.52641190181338,1.57120576874275,0.854457508840092,1.23301675738498,1.04498840280548,1.06119423334822,0.31925904269035,Price
2020-05-06,R,NA,Estimate,0.547240893836134,1.60982716911147,0.865916280786395,1.25195471902138,1.02905994125092,1.05226556350248,0.324852795643335,Price
2020-05-07,R,NA,Estimate,0.506064366564139,1.5822905022006,0.819191915943194,1.21076653989916,1.02052823752394,1.04185986863595,0.329727500036379,Price
2020-05-08,R,NA,Estimate,0.485460234135268,1.54787280064629,0.824617221774174,1.21097620727589,1.00448715933295,1.03023188101661,0.333557046991847,Price
2020-05-09,R,NA,Estimate,0.414510321765001,1.47414036762601,0.763073118610846,1.15091643278275,0.987964230747869,1.01768782684943,0.336126401290478,Price
2020-05-10,R,NA,Estimate,0.430576291610009,1.49119770737156,0.724493261400464,1.1121269254861,0.981654510560688,1.00456994925388,0.337355077868796,Price
2020-05-11,R,NA,Estimate,0.451838825029904,1.52583679494663,0.766502894563807,1.15619057713384,0.964009686056924,0.99123885384384,0.337302859174085,Price
2020-05-12,R,NA,Estimate,0.405428816609254,1.47123537549989,0.775704343750108,1.16019764257349,0.949061125469302,0.978055709185027,0.336151001771157,Price
2020-05-13,R,NA,Estimate,0.426235378826107,1.49626452236713,0.700434132495484,1.08891387205584,0.925745783164415,0.965366031287952,0.334160351038405,Price
2020-05-14,R,NA,Estimate,0.441746420554285,1.51622792576974,0.749054135892277,1.13416116133579,0.921994779659448,0.953486218559033,0.331618467722098,Price
